Rn,seasonType,leagueId,eventId,date,venueId,attendance,homeTeamId,awayTeamId,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,homeTeamShootoutScore,awayTeamShootoutScore,statusId,updateTime,source_file,table_type,team_relation,processed_team_id,year,last_matchDateTime,teamRank,teamId,gamesPlayed,wins,ties,losses,points,gf,ga,gd,deductions,clean_sheet,form,next_opponent,next_homeAway,next_matchDateTime,timeStamp,seasonYear,midsizeName,teamName,athleteId,playerDisplayName,jersey,position,teamOrder,possessionPct,foulsCommitted,yellowCards,redCards,offsides,wonCorners,saves,totalShots,shotsOnTarget,shotPct,penaltyKickGoals,penaltyKickShots,accuratePasses,totalPasses,passPct,accurateCrosses,totalCrosses,crossPct,totalLongBalls,accurateLongBalls,longballPct,blockedShots,effectiveTackles,totalTackles,tacklePct,interceptions,effectiveClearance,totalClearance
135.0,12282,19834.0,701274.0,2024-07-27 22:00:00,4896.0,46122.0,382.0,103.0,False,True,2.0,3.0,0.0,0.0,28.0,2024-07-28 10:42:38,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0,12282,19834.0,701276.0,2024-08-01 00:30:00,1452.0,61568.0,86.0,103.0,False,True,1.0,0.0,0.0,0.0,28.0,2024-08-14 08:06:12,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0,12282,19834.0,701279.0,2024-08-06 23:30:00,3873.0,51337.0,83.0,103.0,False,True,2.0,2.0,3.0,4.0,47.0,2024-08-09 08:15:44,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12750,730.0,712129.0,2024-08-24 16:30:00,2594.0,21808.0,115.0,103.0,True,False,2.0,1.0,0.0,0.0,28.0,2024-08-27 04:18:01,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,12750,730.0,712138.0,2024-08-31 18:45:00,8.0,53000.0,112.0,103.0,False,False,2.0,2.0,0.0,0.0,28.0,2024-09-03 04:19:50,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,12750,730.0,712157.0,2024-09-22 18:45:00,1642.0,75366.0,110.0,103.0,False,True,1.0,2.0,0.0,0.0,28.0,2024-09-24 04:21:15,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,12750,730.0,712175.0,2024-10-06 18:45:00,2588.0,21923.0,109.0,103.0,True,False,2.0,1.0,0.0,0.0,28.0,2024-10-08 04:20:50,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,12750,730.0,712218.0,2024-11-02 19:45:00,2470.0,17000.0,4007.0,103.0,False,True,0.0,1.0,0.0,0.0,28.0,2024-11-04 21:59:38,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,12750,730.0,712232.0,2024-11-09 17:00:00,7400.0,16271.0,2925.0,103.0,False,False,3.0,3.0,0.0,0.0,28.0,2024-11-12 05:32:39,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0,12750,730.0,712254.0,2024-12-06 19:45:00,4253.0,22606.0,105.0,103.0,True,False,2.0,1.0,0.0,0.0,28.0,2024-12-10 05:21:47,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0,12750,730.0,712276.0,2024-12-20 19:45:00,2592.0,23635.0,119.0,103.0,False,True,0.0,1.0,0.0,0.0,28.0,2024-12-24 05:23:05,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0,12750,730.0,712300.0,2025-01-14 17:30:00,5934.0,13602.0,2572.0,103.0,False,True,1.0,2.0,0.0,0.0,28.0,2025-01-15 05:16:27,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.0,12750,730.0,712317.0,2025-01-18 17:00:00,4600.0,40784.0,111.0,103.0,True,False,2.0,0.0,0.0,0.0,28.0,2025-01-20 14:16:19,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0,12750,730.0,712348.0,2025-02-08 17:00:00,2591.0,14500.0,2574.0,103.0,False,True,0.0,2.0,0.0,0.0,28.0,2025-02-10 05:23:48,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.0,12750,730.0,712364.0,2025-02-22 17:00:00,2599.0,26868.0,239.0,103.0,True,False,2.0,1.0,0.0,0.0,28.0,2025-02-24 05:24:35,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.0,12750,730.0,712200.0,2025-02-27 19:45:00,2792.0,31784.0,107.0,103.0,True,False,2.0,1.0,0.0,0.0,28.0,2025-03-01 05:25:02,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0,12750,730.0,712384.0,2025-03-08 17:00:00,25.0,25753.0,113.0,103.0,False,True,2.0,3.0,0.0,0.0,28.0,2025-03-10 04:24:56,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0,12750,730.0,712411.0,2025-03-30 18:45:00,2991.0,52836.0,114.0,103.0,True,False,2.0,1.0,0.0,0.0,28.0,2025-04-01 04:21:42,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0,12750,730.0,712431.0,2025-04-11 18:45:00,1790.0,24214.0,118.0,103.0,False,True,0.0,4.0,0.0,0.0,28.0,2025-04-13 04:32:21,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0,12750,730.0,712451.0,2025-04-27 10:30:00,5936.0,10907.0,17530.0,103.0,False,True,0.0,2.0,0.0,0.0,28.0,2025-04-29 04:26:08,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0,12750,730.0,712454.0,2025-05-05 18:45:00,2590.0,32080.0,3263.0,103.0,False,True,1.0,2.0,0.0,0.0,28.0,2025-05-15 04:19:53,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.0,12750,730.0,712475.0,2025-05-18 18:45:00,8.0,68143.0,104.0,103.0,True,False,3.0,1.0,0.0,0.0,28.0,2025-05-20 04:26:00,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,12755,3956.0,724195.0,2025-04-23 19:00:00,1642.0,75552.0,110.0,103.0,False,True,0.0,3.0,0.0,0.0,28.0,2025-04-29 04:23:11,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,12885,775.0,720437.0,2024-10-01 19:00:00,112.0,30210.0,131.0,103.0,True,False,1.0,0.0,0.0,0.0,28.0,2024-10-04 04:20:59,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,12885,775.0,720380.0,2024-11-05 20:00:00,1568.0,75561.0,86.0,103.0,False,True,1.0,3.0,0.0,0.0,28.0,2024-11-07 05:37:04,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,12885,775.0,720393.0,2024-11-26 17:45:00,8451.0,22500.0,521.0,103.0,False,True,2.0,3.0,0.0,0.0,28.0,2024-11-27 05:29:34,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0,12885,775.0,720358.0,2025-01-29 20:00:00,1437.0,18856.0,597.0,103.0,True,False,2.0,1.0,0.0,0.0,28.0,2025-01-30 14:29:06,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,12886,775.0,732191.0,2025-02-12 20:00:00,322.0,45000.0,142.0,103.0,True,False,1.0,0.0,0.0,0.0,28.0,2025-02-13 05:27:04,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,12969,8103.0,729248.0,2025-01-06 19:00:00,7607.0,24841.0,110.0,103.0,False,True,2.0,3.0,0.0,0.0,28.0,2025-01-08 05:16:21,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,12970,8103.0,722181.0,2025-01-03 19:00:00,7607.0,24783.0,111.0,103.0,False,True,1.0,2.0,0.0,0.0,28.0,2025-01-05 05:18:43,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,12996,19834.0,735607.0,2025-07-23 11:30:00,6043.0,0.0,359.0,103.0,False,False,0.0,0.0,0.0,0.0,1.0,2025-05-02 04:28:25,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,12996,19834.0,735608.0,2025-07-26 18:00:00,-1.0,0.0,364.0,103.0,False,False,0.0,0.0,0.0,0.0,1.0,2025-05-01 04:28:55,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,12996,19834.0,735920.0,2025-07-31 18:00:00,-1.0,0.0,5322.0,103.0,False,False,0.0,0.0,0.0,0.0,1.0,2025-05-24 04:29:22,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,12996,19834.0,736077.0,2025-08-09 14:00:00,-1.0,0.0,357.0,103.0,False,False,0.0,0.0,0.0,0.0,1.0,2025-05-28 04:25:01,fixtures.csv,fixtures,awayTeamId,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,730.0,,,,,,,,,,,,,,,standings.csv,standings,teamId,103,2024.0,2025-05-24 18:45:00,8.0,103.0,38.0,18.0,9.0,11.0,63.0,61.0,43.0,18.0,0.0,13.0,WWWLW,,,,2025-05-26 04:36:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,775.0,,,,,,,,,,,,,,,standings.csv,standings,teamId,103,2024.0,2025-01-29 20:00:00,13.0,103.0,8.0,5.0,0.0,3.0,15.0,14.0,11.0,3.0,0.0,1.0,WWWWL,,,,2025-01-30 14:40:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,174915.0,Marco Sportiello,57.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,189026.0,Mike Maignan,16.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,333386.0,Lapo Nava,69.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,346393.0,Noah Raveyre,25.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,384305.0,Lorenzo Torriani,96.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,129358.0,Kyle Walker,32.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,158145.0,Alessandro Florenzi,24.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,233621.0,Theo Hernández,19.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,236210.0,Fikayo Tomori,23.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,246844.0,Emerson Royal,22.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,255922.0,Matteo Gabbia,46.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,290375.0,Strahinja Pavlovic,31.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,303444.0,Malick Thiaw,28.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,345637.0,Davide Bartesaghi,33.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,367861.0,Álex Jiménez,20.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,186505.0,Ruben Loftus-Cheek,8.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,225607.0,Christian Pulisic,11.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,261328.0,Tijjani Reijnders,14.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,277307.0,Youssouf Fofana,29.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,303919.0,Filippo Terracciano,42.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,305672.0,Warren Bondo,38.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,307527.0,Yunus Musah,80.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,335207.0,Silvano Vos,55.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,221332.0,Luka Jovic,9.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,228298.0,Samuel Chukwueze,21.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,236209.0,Tammy Abraham,90.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,258917.0,Rafael Leão,10.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,260775.0,Santiago Giménez,7.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,262480.0,Riccardo Sottil,99.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,276350.0,João Félix,79.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,312770.0,Chaka Traorè,70.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,377563.0,Francesco Camarda,73.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,382768.0,Bob Omoregbe,77.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12750,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-02-05 05:38:13,2024.0,ITA.1,AC Milan,387723.0,Mattia Liberali,30.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,174915.0,Marco Sportiello,57.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,189026.0,Mike Maignan,16.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,333386.0,Lapo Nava,69.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,346393.0,Noah Raveyre,25.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,384305.0,Lorenzo Torriani,96.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,129358.0,Kyle Walker,32.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,158145.0,Alessandro Florenzi,24.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,194747.0,Davide Calabria,2.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,233621.0,Theo Hernández,19.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,236210.0,Fikayo Tomori,23.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,246844.0,Emerson Royal,22.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,255922.0,Matteo Gabbia,46.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,290375.0,Strahinja Pavlovic,31.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,303444.0,Malick Thiaw,28.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,345637.0,Davide Bartesaghi,33.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,367861.0,Álex Jiménez,20.0,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,186505.0,Ruben Loftus-Cheek,8.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,214891.0,Ismaël Bennacer,4.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,225607.0,Christian Pulisic,11.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,261328.0,Tijjani Reijnders,14.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12885,,,,,,,,,,,,,,,,teamroster.csv,unknown,,103,,,,103.0,,,,,,,,,,,,,,,2025-01-28 15:06:22,2024.0,UEFA.CHAMPIONS,AC Milan,277307.0,Youssouf Fofana,29.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
