seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13145,2025,NOR.1,3279,332568,7,0,3,2,0,0,0,0,0,0,0,0,0,0,8,2025-06-03 04:46:00
13145,2025,NOR.1,2980,333755,8,0,5,2,1,0,1,1,0,1,4,1,0,0,7,2025-06-03 04:45:57
13145,2025,NOR.1,2715,333782,9,0,13,7,1,0,0,0,0,6,19,3,0,0,9,2025-06-03 04:45:59
13145,2025,NOR.1,5270,333783,9,0,10,5,4,0,0,1,0,2,5,2,0,0,14,2025-06-03 04:46:02
13145,2025,NOR.1,21380,333793,9,6,1,4,0,0,0,1,0,4,8,1,0,0,7,2025-06-03 04:45:58
13145,2025,NOR.1,3039,334075,9,9,3,1,0,0,0,0,0,1,1,1,0,0,2,2025-06-03 04:45:58
13145,2025,NOR.1,438,334109,9,2,4,12,0,0,0,0,0,7,21,1,0,0,6,2025-06-03 04:46:00
13145,2025,NOR.1,5002,334112,8,0,16,8,1,0,0,1,0,12,23,6,0,0,7,2025-06-03 04:46:01
13145,2025,NOR.1,22530,334233,8,1,6,3,0,0,0,0,0,0,4,0,0,0,12,2025-06-03 04:45:57
13145,2025,NOR.1,9811,334728,6,0,2,2,1,0,0,0,0,2,6,1,0,0,10,2025-06-03 04:46:01
13145,2025,NOR.1,6672,335096,9,1,2,7,0,0,0,0,0,0,2,0,0,0,12,2025-06-03 04:45:59
13145,2025,NOR.1,2791,335757,10,0,31,22,3,0,0,4,0,4,24,1,0,0,15,2025-06-03 04:46:02
13145,2025,NOR.1,9811,337097,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2025-06-03 04:46:01
13145,2025,NOR.1,3327,338770,9,5,1,6,0,0,0,0,0,2,5,0,0,0,13,2025-06-03 04:45:58
13145,2025,NOR.1,3279,340144,6,2,2,4,1,0,0,0,0,0,1,0,0,0,7,2025-06-03 04:46:00
13145,2025,NOR.1,2980,340237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:57
13145,2025,NOR.1,510,341309,12,0,6,12,1,0,0,2,0,11,25,3,0,0,11,2025-06-03 04:46:03
13145,2025,NOR.1,510,341337,7,6,4,2,0,0,0,0,0,5,9,2,0,0,6,2025-06-03 04:46:03
13145,2025,NOR.1,3279,341373,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,2025-06-03 04:46:00
13145,2025,NOR.1,3327,342786,4,1,7,4,0,0,0,0,0,2,5,1,0,0,11,2025-06-03 04:45:58
13145,2025,NOR.1,9811,343805,7,0,8,14,1,0,0,0,0,6,8,2,0,0,12,2025-06-02 04:48:51
13145,2025,NOR.1,3327,343865,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:45:58
13145,2025,NOR.1,5002,347328,9,1,4,7,1,0,0,0,0,3,7,0,0,0,9,2025-06-03 04:46:01
13145,2025,NOR.1,22165,348319,9,4,9,8,2,0,0,1,0,3,9,0,0,0,10,2025-06-03 04:45:59
13145,2025,NOR.1,3039,349223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:58
13145,2025,NOR.1,6672,351346,10,5,9,6,2,0,0,0,0,4,9,1,0,0,11,2025-06-03 04:45:59
13145,2025,NOR.1,9811,352557,5,5,1,1,0,0,0,0,0,0,2,0,0,0,1,2025-06-03 04:46:01
13145,2025,NOR.1,5270,354149,9,1,16,10,1,0,0,1,0,7,12,1,0,0,10,2025-06-03 04:46:02
13145,2025,NOR.1,3279,354454,8,4,3,2,2,0,0,0,0,1,9,0,0,0,4,2025-06-03 04:46:00
