seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13214,2025,ECU.1,4812,205584,5,4,2,2,0,0,0,0,0,0,3,0,0,0,1,2025-06-03 04:47:34
13214,2025,ECU.1,9283,205593,3,2,2,0,1,0,0,0,0,0,3,0,0,0,0,2025-06-03 04:47:37
13214,2025,ECU.1,9292,205598,15,2,8,14,1,0,0,1,0,7,12,0,0,0,24,2025-06-03 04:47:37
13214,2025,ECU.1,18439,207107,12,3,11,9,4,0,0,0,0,0,1,0,0,0,12,2025-06-03 04:47:35
13214,2025,ECU.1,4816,207896,11,5,7,2,2,0,0,1,0,1,4,0,0,0,5,2025-06-03 04:47:35
13214,2025,ECU.1,21843,207964,6,2,2,1,1,0,0,0,0,4,12,0,0,0,4,2025-06-03 04:47:35
13214,2025,ECU.1,882,208045,5,2,10,7,3,0,0,0,0,0,2,0,0,0,4,2025-06-03 04:47:34
13214,2025,ECU.1,17086,208046,13,3,11,8,1,0,0,0,0,1,7,0,0,0,11,2025-06-03 04:47:34
13214,2025,ECU.1,4812,209630,7,6,1,0,0,0,0,0,0,0,0,0,0,0,4,2025-06-03 04:47:34
13214,2025,ECU.1,2668,211382,11,1,22,30,3,1,0,0,0,7,17,2,0,0,9,2025-06-03 04:47:34
13214,2025,ECU.1,6017,212603,12,0,0,0,0,0,0,0,0,0,0,0,0,39,11,2025-06-03 04:47:32
13214,2025,ECU.1,6017,212788,15,1,8,14,5,0,0,0,0,9,26,0,0,0,14,2025-06-03 04:47:32
13214,2025,ECU.1,882,214115,3,3,1,0,0,0,0,0,0,1,1,0,0,0,1,2025-06-03 04:47:34
13214,2025,ECU.1,18439,215880,14,0,22,13,5,0,0,1,0,1,3,0,0,0,13,2025-06-03 04:47:35
13214,2025,ECU.1,2668,215894,10,3,8,7,0,0,0,0,0,1,2,0,0,0,10,2025-06-03 04:47:34
13214,2025,ECU.1,4816,215896,9,2,9,1,0,0,1,1,0,1,4,0,0,0,6,2025-06-03 04:47:35
13214,2025,ECU.1,17176,215929,13,1,6,9,3,0,0,0,0,1,5,1,0,0,18,2025-06-03 04:47:36
13214,2025,ECU.1,9292,215999,8,3,4,2,5,1,0,0,0,2,4,1,0,0,9,2025-06-03 04:47:37
13214,2025,ECU.1,17176,216321,12,4,8,5,1,0,0,1,0,9,20,4,0,0,16,2025-06-03 04:47:36
13214,2025,ECU.1,9292,216523,14,2,12,15,4,0,0,0,0,7,22,3,0,0,19,2025-06-03 04:47:37
13214,2025,ECU.1,4816,216651,13,11,8,10,1,0,0,1,0,3,15,3,0,0,9,2025-06-03 04:47:35
13214,2025,ECU.1,2686,217556,5,1,0,2,1,0,0,0,0,0,0,0,0,19,4,2025-06-03 04:47:33
13214,2025,ECU.1,4816,224147,3,0,3,1,0,0,0,0,0,1,2,1,0,0,4,2025-06-03 04:47:35
13214,2025,ECU.1,6017,224155,10,5,3,1,1,1,0,0,0,2,9,0,0,0,4,2025-06-03 04:47:32
13214,2025,ECU.1,9292,228480,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:47:37
