seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13270,2025,BRA.1,3445,382970,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:55
13270,2025,BRA.1,3445,382972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:55
13270,2025,BRA.1,3457,383037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:00
13270,2025,BRA.1,7632,383039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:52
13270,2025,BRA.1,7632,383040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:52
13270,2025,BRA.1,2026,383041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:59
13270,2025,BRA.1,2026,383042,6,4,3,4,0,0,0,0,0,1,3,1,0,0,4,2025-06-03 04:46:59
13270,2025,BRA.1,2026,383043,8,4,9,7,3,0,0,1,0,0,7,0,0,0,4,2025-06-03 04:46:59
13270,2025,BRA.1,2026,383068,11,4,9,17,1,0,0,0,1,4,14,0,0,0,8,2025-06-03 04:46:59
13270,2025,BRA.1,2022,383096,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,2022,383097,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,9169,383950,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:57
13270,2025,BRA.1,6079,383987,11,4,11,24,1,0,0,2,3,5,14,0,0,0,5,2025-06-03 04:46:58
13270,2025,BRA.1,9169,384032,11,0,12,4,1,0,0,0,1,2,6,1,0,5,12,2025-06-03 04:46:57
13270,2025,BRA.1,6270,384200,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,2674,386311,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,2025-06-03 04:46:58
13270,2025,BRA.1,9967,387395,3,3,5,5,0,0,0,1,0,0,0,0,0,0,1,2025-06-03 04:46:52
13270,2025,BRA.1,819,387686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,9967,387949,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2025-06-03 04:46:52
13270,2025,BRA.1,9967,388193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:52
13270,2025,BRA.1,6272,391387,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:55
13270,2025,BRA.1,7632,396495,6,6,2,0,0,0,0,0,0,3,4,1,0,0,0,2025-06-03 04:46:52
13270,2025,BRA.1,2674,396504,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:58
13270,2025,BRA.1,3445,397260,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2025-06-03 04:46:55
13270,2025,BRA.1,819,398646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,3445,398660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:55
13270,2025,BRA.1,3454,398722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:59
13270,2025,BRA.1,1936,398790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,7632,398946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:52
13270,2025,BRA.1,6270,399072,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,2026,399076,2,2,2,3,0,0,0,0,1,0,2,0,0,0,1,2025-06-03 04:46:59
13270,2025,BRA.1,2026,399078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:59
13270,2025,BRA.1,2674,399179,10,5,2,12,0,0,0,1,3,0,4,0,0,1,9,2025-06-03 04:46:58
13270,2025,BRA.1,2674,399297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:58
13270,2025,BRA.1,2022,399455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,2022,400136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,9967,400318,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2025-06-03 04:46:52
13270,2025,BRA.1,9967,400324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:52
13270,2025,BRA.1,9969,400878,4,4,2,7,0,0,0,1,0,0,1,0,0,0,2,2025-06-03 04:46:53
13270,2025,BRA.1,6272,400882,8,0,4,6,2,0,0,0,2,1,3,0,0,0,14,2025-06-03 04:46:55
13270,2025,BRA.1,7635,402423,8,3,6,11,0,0,0,0,0,1,4,0,0,0,5,2025-06-03 04:46:58
13270,2025,BRA.1,3457,402424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:00
13270,2025,BRA.1,7635,402425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:58
13270,2025,BRA.1,3457,402428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:00
13270,2025,BRA.1,819,402494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,6272,402545,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,2025-06-03 04:46:55
13270,2025,BRA.1,6272,402546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:55
13270,2025,BRA.1,3445,402955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:55
13270,2025,BRA.1,6270,403085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,1936,403283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,2674,403721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:58
